of	104	0.028077753779697623
Newsroom	70	0.018898488120950324
Inc	60	0.016198704103671708
Corp	49	0.013228941684665227
Party	48	0.012958963282937365
and	46	0.012419006479481642
Union	39	0.010529157667386609
Co	38	0.010259179265658747
Commission	34	0.0091792656587473
's	34	0.0091792656587473
YORK	30	0.008099352051835854
Bank	30	0.008099352051835854
York	29	0.00782937365010799
Ltd	28	0.00755939524838013
Ministry	26	0.007019438444924406
United	25	0.006749460043196544
Exchange	25	0.006749460043196544
&	22	0.005939524838012959
Association	22	0.005939524838012959
Council	18	0.004859611231101512
Department	18	0.004859611231101512
Service	17	0.00458963282937365
CITY	17	0.00458963282937365
Nations	17	0.00458963282937365
National	16	0.004319654427645789
Amsterdam	16	0.004319654427645789
Group	16	0.004319654427645789
Munich	16	0.004319654427645789
LOUIS	15	0.004049676025917927
ANGELES	15	0.004049676025917927
FRANCISCO	15	0.004049676025917927
Court	15	0.004049676025917927
City	15	0.004049676025917927
Rotterdam	15	0.004049676025917927
/	15	0.004049676025917927
for	14	0.003779697624190065
AG	14	0.003779697624190065
DIEGO	14	0.003779697624190065
Sox	14	0.003779697624190065
Democratic	13	0.003509719222462203
Eindhoven	13	0.003509719222462203
Security	13	0.003509719222462203
Stock	13	0.003509719222462203
Pauli	13	0.003509719222462203
Rangers	12	0.0032397408207343412
Information	12	0.0032397408207343412
Inc.	12	0.0032397408207343412
Tigers	12	0.0032397408207343412
,	12	0.0032397408207343412
Medical	12	0.0032397408207343412
International	11	0.0029697624190064796
Park	11	0.0029697624190064796
Louis	11	0.0029697624190064796
Desk	11	0.0029697624190064796
Rostock	11	0.0029697624190064796
Securities	11	0.0029697624190064796
(	11	0.0029697624190064796
)	11	0.0029697624190064796
Plc	11	0.0029697624190064796
the	10	0.0026997840172786176
New	10	0.0026997840172786176
Nijmegen	10	0.0026997840172786176
Dortmund	10	0.0026997840172786176
Corp.	10	0.0026997840172786176
Sittard	10	0.0026997840172786176
Moscow	10	0.0026997840172786176
Reds	9	0.002429805615550756
