NEW YORK 	65	0.06243996157540826
United States 	55	0.052833813640730067
South Africa 	55	0.052833813640730067
Czech Republic 	53	0.05091258405379443
Hong Kong 	45	0.043227665706051875
Sri Lanka 	38	0.03650336215177714
New Zealand 	37	0.03554274735830932
New York 	35	0.03362151777137368
West Bank 	32	0.03073967339097022
Costa Rica 	22	0.021133525456292025
The Oval 	15	0.01440922190201729
HONG KONG 	14	0.013448607108549471
Saudi Arabia 	13	0.012487992315081652
Sao Paulo 	13	0.012487992315081652
Wall Street 	13	0.012487992315081652
Los Angeles 	12	0.011527377521613832
White House 	12	0.011527377521613832
South Korea 	9	0.008645533141210375
SAN FRANCISCO 	9	0.008645533141210375
New Delhi 	9	0.008645533141210375
Middle East 	8	0.007684918347742555
National Tennis Centre 	7	0.0067243035542747355
KANSAS CITY 	7	0.0067243035542747355
Old Trafford 	7	0.0067243035542747355
San Diego 	7	0.0067243035542747355
Buenos Aires 	7	0.0067243035542747355
Trent Bridge 	6	0.005763688760806916
MEXICO CITY 	6	0.005763688760806916
East Jerusalem 	6	0.005763688760806916
LOS ANGELES 	5	0.004803073967339097
Kansas City 	5	0.004803073967339097
BUENOS AIRES 	5	0.004803073967339097
San Francisco 	5	0.004803073967339097
SRI LANKA 	5	0.004803073967339097
Mexico City 	5	0.004803073967339097
SAN JOSE 	5	0.004803073967339097
Leduc Reef 	5	0.004803073967339097
Northern Ireland 	4	0.0038424591738712775
KUALA LUMPUR 	4	0.0038424591738712775
NEW DELHI 	4	0.0038424591738712775
Soviet Union 	4	0.0038424591738712775
SAN DIEGO 	4	0.0038424591738712775
British Columbia 	4	0.0038424591738712775
NEW ZEALAND 	4	0.0038424591738712775
United Kingdom 	4	0.0038424591738712775
S. Korea 	4	0.0038424591738712775
Arab East Jerusalem 	4	0.0038424591738712775
Abu Dhabi 	3	0.002881844380403458
Firestone C.C 	3	0.002881844380403458
CAPE TOWN 	3	0.002881844380403458
RIO DE JANEIRO 	3	0.002881844380403458
Atlantic Ocean 	3	0.002881844380403458
NOVYE ATAGI 	3	0.002881844380403458
New York City 	3	0.002881844380403458
Gaza Strip 	3	0.002881844380403458
Addis Ababa 	3	0.002881844380403458
Indian Ocean 	3	0.002881844380403458
West Virginia 	3	0.002881844380403458
West Indies 	3	0.002881844380403458
Central African Republic 	3	0.002881844380403458
Rio de Janeiro 	3	0.002881844380403458
Stadium Court 	3	0.002881844380403458
East coast 	3	0.002881844380403458
U.S. Midwest 	3	0.002881844380403458
ST LOUIS 	3	0.002881844380403458
Novye Atagi 	3	0.002881844380403458
The Netherlands 	3	0.002881844380403458
New Jersey 	3	0.002881844380403458
Long Island 	3	0.002881844380403458
Ivory Coast 	3	0.002881844380403458
Faroe Islands 	2	0.0019212295869356388
Cape Town 	2	0.0019212295869356388
New Mexico 	2	0.0019212295869356388
Nirmal Hriday 	2	0.0019212295869356388
New Haven 	2	0.0019212295869356388
Trinidad and Tobago 	2	0.0019212295869356388
MIDEAST GULF 	2	0.0019212295869356388
RED SEA 	2	0.0019212295869356388
BLACK SEA 	2	0.0019212295869356388
Commonwealth of Independent States 	2	0.0019212295869356388
Guantanamo Bay 	2	0.0019212295869356388
Little Rock 	2	0.0019212295869356388
Mount Zion Missionary Baptist Church 	2	0.0019212295869356388
North Korea 	2	0.0019212295869356388
SOUTH AFRICA 	2	0.0019212295869356388
S. Africa 	2	0.0019212295869356388
Taipei University Hospital 	2	0.0019212295869356388
Malta Freeport 	2	0.0019212295869356388
Ben Gurion 	2	0.0019212295869356388
Pakistani Kashmir 	2	0.0019212295869356388
Azad ( free ) Kashmir 	2	0.0019212295869356388
Garhi Habibullah 	2	0.0019212295869356388
Flushing Meadows 	2	0.0019212295869356388
Russian Federation 	2	0.0019212295869356388
Twyford Down 	2	0.0019212295869356388
